Our demons are tremblin
Holy angels defendin
In the Father we put our faith
A lot of damaged souls I done damaged those
And in my arrogance took a camera pose
Caught with a trunk of Barry Manilows
They sing a different tune when the slammer close
From the concrete grew a rose
They give you Wraith talk I give you faith talk
Blindfolded on this road watch me faith walk
Just hold on to your brother when his faith lost
Oh oh oh Work work work work
Oh oh oh Work work work work
Oh oh oh Work work work work
Ohoh oh oh Work work work work
Oh oh oh Work work work work
Oh oh oh Work work work work
Oh oh oh Work work work work
Ohoh oh oh Work work work work
Every knee shall bow
Every tongue confess
Jesus is Lord
Jesus is Lord
Every knee shall bow
Every tongue confess
Jesus is Lord
Jesus is Lord
I know I know I know I know know
I know I know I know I know know
I I know it I know it
The most beautiful thoughts are always besides the darkest
Today I seriously thought about killing you
I contemplated premeditated murder
And I think about killing myself
And I love myself way more than I love you so…
Today I thought about killing you premeditated murder
Youd only care enough to kill somebody you love
The most beautiful thoughts are always inside the darkest
Mhm—mhm—mhm—mhm—mhmm
Just say it out loud to see how it feels
People say dont say this dont say that
Just say it out loud just to see how it feels
Weigh all the options nothings off the table
Today I thought about killing you premeditated murder
I think about killing myself
And I I love myself way more than I love you
The most beautiful thoughts are always besides the darkest
Mhm—mhm—mhm—mhm—mhm—mhm—mhm—mhm—mhmm
I think this is the part where Im supposed to say somethin good to compensate it so it doesnt come off bad
But sometimes I think really bad things
Really really really bad things
And I love myself way more than I love you
See if I was tryin to relate it to more people
Id probably say Im struggling with loving myself
Because that seems like a common theme
But thats not the case here
I love myself way more than I love you
And I think about killing myself
So best believe I thought about killing you today
Premeditated murder
I called up my loved ones I called up my cousins
I called up the Muslims said Im bout to go dumb
Get so bright its no sun get so loud I hear none
Screamed so loud got no lungs hurt so bad I go numb
Time to bring in the drums that prrapapapum
Set the NewTone on em set the nuke off on em
I need Coke with no rum I taste coke on her tongue
I dont joke with no one theyll say He died so young
I done had a bad case of too many bad days
Got too many bad traits used the floor for ashtrays
I dont do shit halfway Ima clear the cache
Ima make my name last put that on my last name
Its a different type of rules that we obey
Ye Ye Ye season nigga we Old Bay
We was all born to die nigga DOA
Niggas say they hero mm I dont see no cape
Mm I dont see no mm yeah I dont see no mm mm
If I wasnt shinin so hard wouldnt be no shade
Buckwheatass nigga its gon be otay
Sorry but I chose not to be no slave
Young nigga shit nigga we dont age
I thought I was past my Deebo ways
Even when I went broke I aint break
How you gon hate Nigga we go way back
To when I had the braids and you had the wave cap
Drop a pin for the fade and Im on my way ASAP
Dont get socked in the mouth you know homie dont play that
Pay the fire marshal bill cause this shit done got way packed
They wanna see me go ape Ape ape
All you gotta do is speak on Ye
All you gotta do is speak on Ye
Dont get your tooth chipped like FritoLay
Shit could get menacin frightenin find help
Sometimes I scare myself myself
Shit could get menacin frightenin find help
Sometimes I scare myself myself
Tweakin tweakin off that 2CB huh
Is he gon make it TBD huh
Thought I was gon run DMC huh
I done died and lived again on DMT huh
See this a type of high that wont come down
This the type of high that get you gunned down
Yeezy Yeezy trollin OD huh
Turn TMZ to Smack DVD huh
Russell Simmons wanna pray for me too
Ima pray for him cause he got MeTood
Thinkin what if that happened to me too
Then Im on E News
Shit could get menacin frightenin find help
Sometimes I scare myself myself
Shit could get menacin frightenin find help
Sometimes I scare myself myself
Ayy hospital band a hundred bands fuck a watch
Hundred grandll make your best friends turn to opps
I hear yall bringin my name up a lot
Guess I just turned the clout game up a notch
See yall really shocked but Im really not
You know how many girls I took to the titty shop
If she get the ass with it thats a 50 pop
I still bring the bad bitches in the city out
Uh just a different type of leader
We could be in North Korea I could smoke with Wiz Khalifa uh
Told my wife Ive never seen her
After I hit it bye Felicia thats the way that Ima leave it up
Shit could get menacin frightenin find help
See this is why all the bitches fuck with Ye
Fuck what they talk about
Sometimes I scare myself myself
They take me on meds off meds ask yourself
Shit could get menacin frightenin find help
Ask your homegirl right now Look you had a shot at Ye
Sometimes I scare myself myself
Youd drop everything
Tweakin tweakin off that 2CB huh
This is why your bitches fuck with me huh
Smash she gon end up on TV huh
Last thing that you ever wanna see huh
I can feel the spirits all around me
I think Prince and Mike was tryna warn me
They know I got demons all on me
Devil been tryna make an army
They been strategizin to harm me
They dont know they dealin with a zombie
Niggas been tryna test my Gandhi
Just because Im dressed like Abercrombie
You see You see
Thats what Im talkin bout
Thats why I fuck with Ye
See thats my third per
Thats my bipolar shit nigga what
Thats my superpower nigga aint no disability
Im a superhero Im a superhero
Agghhh
Yeah you supermodel thick
Damn that ass bustin out the bottom
Ima lose my mind in it
Crazy that medulla oblongata
Get to rubbin on my lamp
Get the genie out the bottle
Fuck it up fuck it up
Pussy good go n back it up
Pipe her up Ima pipe her up
Make her mine I done fell in love
Juicy thing make that pussy sing
One more time baby do it big
Make it cry come boohoo this shit
Yeah you supermodel thick
Damn that ass bustin out the bottom
Ima lose my mind in it
Crazy that medulla oblongata
Get to rubbin on my lamp
Get the genie out the bottle
If I pull up with a Kerry Washington
Thats gon be an enormous scandal
I could have Naomi Campbell
And still might want me a Stormy Daniels
Sometimes you gotta bag the boss up
I call that takin Corey Gambles
Find yourself up in the food court
You might have to enjoy a sample
All these thots on Christian Mingle
Almost what got Tristan single
If you dont ball like him or Kobe
Guarantee that bitch gonna leave you
Ayy time is extremely valuable
And I prefer to waste it on girls thats basic
Thats just some Ye shit
Right now lets do what we want
Lets have a threesome me you and a blunt
I love your titties cause they prove
I can focus on two things at once
Yeah you supermodel thick
Damn that ass bustin out the bottom
Ima lose my mind in it
Crazy that medulla oblongata
Get to rubbin on my lamp
Get the genie out the bottle
Get the genie out the bottle
Let me hit it raw like fuck the outcome
Ayy none of usd be here without cum
Ayy if it aint all about the income
Ayy ayy let me see you go ahead and spend some
Ayy if you drivin round in some DriFit
Ayy Ima think that you the type to dry snitch
Hm mhm if I see you pull up with the three stripes
Ayy ayy Ima fuck around and make you my bitch
Yeah you supermodel thick
Damn that ass bustin out the bottom
Ima lose my mind in it
Crazy that medulla oblongata
Get to rubbin on my lamp
Get the genie out the bottle
Get the genie out the bottle
I dont feel that shes mine enough
God I feel I couldnt have you windin up
Butterfly in my wrist
You make pretty women out of my skin
And I dont feel like
And I know you wouldnt leave
They say Build your own—I said How Sway
I said Slavery a choice—they said How Ye
Just imagine if they caught me on a wild day
Now Im on fifty blogs gettin fifty calls
My wife callin screamin say we bout to lose it all
Had to calm her down cause she couldnt breathe
Told her she could leave me now but she wouldnt leave
And I know you wouldnt leave
And I sometimes wish
We doin such things
We could wait longer than this
Yes you know youre one of these
We can run through with the top chopped yeah
And the sundress down ooh
And I know you wouldnt
Oh dont bring that up thats gon get me sentimental
You know Im sensitive I got a gentle mental
Every time somethin happen they want me sent to mental
We had an incident but I cover incidentals
You want me workin on my messagin
When Im thinkin like George Jetson
But soundin like George Jefferson
Then they questionin my methods then
If you tweakin out on my texts again
Then I dont get reception here
I got the mind state to take us past the stratosphere
I use the same attitude that done got us here
I live for now I dont know what happen after here
I live for now I dont know what happen after here
Plus what was meant to be was meant to be
Even if publicly I lack the empathy
I aint finna talk about it nother four centuries
One and one is two but me and you thats infinity
And I know you wouldnt
I dont feel like shes mine enough
God I feel I couldnt have you windin up Why
Butterfly in my wrist
You make pretty women out of my skin Out of my skin
And I dont feel like Uhh
And I know you wouldnt leave Love me or hate me
For any guy that ever fucked up Love me or hate me
Ever embarrassed they girl Love me or hate me
Ever embarrassed they wife Gone when you miss me
She told you not to do that shit Ohh
She told you yous gon fuck the money up
But you aint wanna listen did you
Keep that same energy
Keep that same energy
Keep that same energy
Now you testin her loyalty
This what they mean when they say
For better or for worse huh
For every down female that stuck with they dude
Through the best times through the worst times
This for you
And I know you wouldnt leave
Believe it or not
Believe it or not
Make no mistake girl still love you
Make no mistake girl still love you
Make no mistake girl still love you
Make no mistake girl still love you
Take the top off let the sun come in The lord still shines on you
Whoa for all my dogs that stayed down we up again Again
Oh I got dirt on my name I got white on my beard
I had debt on my books its been a shakyass year
Let me make this clear so all yall see
I dont take advice from people less successful than me
Hah Aint no love lost but the gloves off
And we up in this bitch until they turn the club off
Had to tell the dogs Turn the snubs off
Plus they already mad that the Cubs lost
Believe it or not These two wrongsll right you
Believe it or not I was too grown in high school
Believe it or not The true soul of Ice Cube
Too close to snipe you truth told I like you
Too bold to type you too rich to fight you
Calm down you light skin
Make no mistake girl still love you Make no
Make no mistake girl still love you No way
Believe it or not the Lord still shines on you
Make no mistake girl still love you
Believe it or not the Lord still shines on you
Make no mistake girl still love you
Believe it or not the Lord still shines on you
Make no mistake girl still love you No way
Make no mistake girl still love you
Some day some day
Some day Ill I wanna wear a starry crown
Some day some day some day
I wanna lay down like God did on Sunday
Hold up hold up
Some day some days I remembered this on a Sunday
Back way yeah way way burning mhmmhm
Uh some days not gonna please everybody
Some days I wanna hit the red dot on everybody
Some days ohh Heatstroke
Now that Im livin high Im smokin marijuana
Now that Im livin high I do what I wanna oh yeah
Ive been tryin to make you love me
But everything I try just takes you further from me
Some day we gon set it off
Some day we gon get this off
Baby dont you bet it all
On a pack of Fentanyl
You might think they wrote you off
They gon have to rope me off
Someday the dramall be gone
And theyll play this song on and on
Sometimes I take all the shine
Talk like I drank all the wine
Years ahead but way behind
Im on one two three four five
No halftruths just naked minds
Caught between space and time
This not what we had in mind
But maybe some day
Ive been tryin to make you love me
But everything I try just takes you further from me
Woah once again I am a child
I let it all go of everything that I know yeah
Of everything that I know yeah
And nothing hurts anymore I feel kinda free
Were still the kids we used to be yeah yeah
I put my hand on a stove to see if I still bleed yeah
And nothing hurts anymore I feel kinda free
Were still the kids we used to be yeah yeah
I put my hand on a stove to see if I still bleed yeah
And nothing hurts anymore I feel kinda free
Were still the kids we used to be yeah yeah
I put my hand on a stove to see if I still bleed yeah
And nothing hurts anymore I feel kinda free
Were still the kids we used to be yeah yeah
I put my hand on a stove to see if I still bleed yeah
And nothing hurts anymore I feel kinda free
Fallin dreamin talkin in your sleep
I know you want to cry all night all night
Plottin schemin findin
Reason to defend all of your violent nights
Promise me you will see
Dont you grow up in a hurry your momll be worried aw
It was all part of the story even the scary nights
Thank you for all of the glory you will be remembered aw
Thank you to all of the heroes of the night night night
They gotta repaint the colors the lie is wearin off
Reality is upon us colors drippin off
Colors drippin off
Niggas is savage niggas is monsters
Niggas is pimps niggas is players
Til niggas have daughters now they precautious
Father forgive me Im scared of the karma
Cause now I see women as somethin to nurture
Not somethin to conquer
I hope she like Nicki I make her a monster
Not havin ménages Im just bein silly
I answered the door like Will Smith and Martin
Nigga do we have a problem
Matter fact Marlon this aint Meet the Fockers
Ill beat his ass pray I beat the charges
No Daddy dont play not when it come to they daughters
Dont do no yoga dont do pilates
Just play piano and stick to karate
I pray your bodys draped more like mine
And not like your mommys
Just bein salty but niggas is nuts
And I am a nigga I know what they want
I pray that you dont get it all at once
Curves under your dress I know its pervs all on the net
All in the comments you wanna vomit
Thats your baby you love her to death
Now she cuttin class and hangin with friends
You break a glass and say it again
She cant comprehend the danger she in
If you whoop her ass she move in with him
Then he whoop her ass you go through it again
But how you the devil rebukin the sin
Lets pray we can put this behind us
I swear that these times is the wildest
She got the scars they serve as reminders
Blood still on her pajamas
But yesterday is dead yeah moment of silence
Next shell be off to college and then at the altar
Cause she know that niggas is savage niggas is monsters
Niggas is pimps niggas is players til niggas have daughters
Niggas is pimps niggas is players til niggas have daughters
Dont you grow up in a hurry your momll be worried aw
It was all part of the story even the scary nights
Thank you for all of the glory you will be remembered aw
Thank you to all of the heroes of the night night night
They gotta repaint the colors the lie is wearin off
Reality is upon us colors drippin off
Colors drippin off
Im saying it like
I want a daughter like Nicki aw man I promise
Ima turn her to a monster but no ménages
I dont know how you saying it but let em hear this
Yes God
We dont want no devils in the house God Yes Lord
We want the lord Yes Jesus
And thats it Yes God
Hallej hand over Satan Yes Jesus
Jesus praise the Lord Yes God
Hallelujah God Yes God
We dont want no devils in the house God Yes Lord
We want the lord Yes Jesus
And thats it Yes God
Hallej hand over Satan Yes Jesus
Jesus praise the Lord Yes God
Im tryna keep my faith
We on an ultralight beam
We on an ultralight beam
This is a God dream
This is a God dream
This is everything
This is everything
Deliver us serenity
Deliver us peace
Deliver us loving
We know we need it
You know we need it
You know we need it
Thats why we need You now oh
Pray for Paris
Pray for the parents
This is a God dream
This is a God dream
This is a God dream
We on an ultralight beam
We on an ultralight beam
This is a God dream
This is a God dream
This is everything
Everything Thing thing thing
Im tryna keep my faith
But Im looking for more
Somewhere I can feel safe
And end my holy war
Im tryna keep my faith
So why send oppression not blessings
Why oh whyd You do me wrong More
You persecute the weak
Because it makes You feel so strong Safe
Dont have much strength to fight
So I look to the light War
To make these wrongs turn right
Head up high I look to the light
Hey cause I know that Youll make everything alright
And I know that Youll take good care of Your child
Oh no longer am afraid of the night
Cause I I look to the light
When they come for You I will shield Your name
I will field their questions I will feel Your pain
No one can judge
They dont they dont know
They dont know
Foot on the Devils neck til it drifted Pangaea
Im moving all my family from Chatham to Zambia
Treat the demons just like Pam
I mean I fuck with your friends but damn Gina
I been this way since Arthur was anteater
Now they wanna hit me with the woo wap the bam
Tryna snap photos of familia
My daughter look just like Sia you cant see her
You can feel the lyrics the spirit coming in braille
Tubman of the underground come and follow the trail
I made Sunday Candy Im never going to hell
I met Kanye West Im never going to fail
He said Lets do a good ass job with Chance 3
I hear you gotta sell it to snatch the Grammy
Lets make it so free and the bars so hard
That there aint one gosh darn part you cant tweet
This is my part nobody else speak
This is my part nobody else speak
This little light of mine
Glory be to God yeah
Ima make sure that they go where they cant go
If they dont wanna ride Ima still give em raincoats
Know what God said when He made the first rainbow
Just throw this at the end if Im too late for the intro
Ugh Im just having fun with it
You know that a nigga was lost
I laugh in my head
Cause I bet that my ex looking back like a pillar of salt
Ugh cause theyll flip the script on your ass like Wesley and Spike
You cannot mess with the light
Look at lil Chano from 79th
We on an ultralight beam
We on an ultralight beam
This is a God dream
This is a God dream
This is everything
Everything
Yes God
Hallelujah
Im tryna keep my faith
Yes Jesus
But Im looking for more
Somewhere I can feel safe
And end my holy war
Father this prayer is for everyone that feels theyre not good enough
This prayers for everybody that feel that theyre too messed up
For everyone that feels theyve said Im sorry too many times
You can never go too far when you cant come back home again
Thats why I need
Faith more safe war
Youre the only power Power
Youre the only power that can
Youre the only power Power
Youre the only power that can
Ohh ohh ohh father
If young Metro dont trust you Im gon shoot you
Beautiful mornin youre the sun in my mornin babe
Who can I turn to
Nothin unwanted
After all who can I turn to
Beautiful mornin youre the sun in my mornin babe
If I dont turn to you
Nothin unwanted
No other help I know I stretch my hands
I just wanna feel liberated II nanana
Who can I turn to
I just wanna feel liberated II nanana
After all who can I turn to
If I ever instigated I am sorry
If I dont turn to you
Tell me who in here could relate III
No other help I know I stretch my hands
Now if I fuck this model
And she just bleached her asshole
And I get bleach on my Tshirt
Ima feel like an asshole
I was high when I met her
We was down in Tribeca
Shell get under your skin if you let her
Shell get under your skin if youuh
I dont even wanna talk about it
I dont even wanna talk about it
I dont even wanna say nothin
Everybody gon say somethin
Id be worried if they said nothin
Remind me where I know you from
She lookin like she owe you somen
You know just what we want
I wanna wake up with you in my
I wanna wake up with you in my
Beautiful mornin youre the sun in my mornin babe
Who can I turn to
Beautiful mornin
Nothin unwanted
After all who can I turn to
Beautiful mornin youre the sun in my mornin babe
If I dont turn to you
Nothin unwanted
No other help I know I stretch my hands
I just wanna feel liberated II nanana
Who can I turn to
I just wanna feel liberated II nanana
After all who can I turn to
If I ever instigated I am sorry
If I dont turn to you
Tell me who in here could relate III
No other help I know I stretch my hands
Faaaaaaaa— Perfect
Faaaaaaaa—
Faaaaaaaa—
Faaaaaaaa—
I told I told ayyayy I told you
Up in the mornin miss you bad
Sorry I aint call you back same problem my father had
All this time all he had all he had
And what he dreamed all his cash
Market crashed hurt him bad
People get divorced for that
Dropped some stacks pops is good
Mama passed in Hollywood
If you ask lost my soul
Drivin fast lost control
Off the road jaw was broke
Member we all was broke
Member Im comin back
Ill be takin all the stacks oh
I got broads in Atlanta
Twistin dope lean and the Fanta
Stacks oh
Credit cards and the scammers
Hittin off licks in the bando
Takin all the stacks oh
Black X6 Phantom
White X6 looks like a panda
Stacks oh
Going out like Im Montana
Hundred killers hundred hammers
Black X6 Phantom
White X6 panda
Pockets swole Danny
Sellin bar candy
Man Im the macho like Randy
The choppa go Oscar for Grammy
Bitch nigga pull up ya panty
Hope you killas understand me
I just wanna feel liberated I I I Hey
I just wanna feel liberated I I I Panda
Panda panda panda panda
Takin all the stacks oh
Panda panda panda
Stacks oh
Takin all the stacks oh
I got broads in Atlanta
Twist the dope lean and shit sippin Fanta
Stacks oh
Credit cards and the scammers
Wake up Versace shit life Desiigner
Takin all the stacks oh
Whole bunch of lavish shit
They be askin round town who be clappin shit
I be pullin up stuff in the Phantom ship
I got plenty of stuff of Bugatti whip look how I try this shit
Black X6 Phantom
White X6 killin on camera
My joy
How can I find you
Who do you turn to
How do I bind you
If I dont turn to you
No other help I know I stretch my hands
Man I can understand how it might be
Kinda hard to love a girl like me
I dont blame you much for wanting to be free
I just wanted you to know
Swizz told me let the beat rock
For all my Southside niggas that know me best
I feel like me and Taylor might still have sex
Why I made that bitch famous Goddamn
I made that bitch famous
For all the girls that got dick from Kanye West
If you see em in the streets give em Kanyes best
Why They mad they aint famous Goddamn
They mad they still nameless Talk that talk man
Her man in the store tryna try his best
But he just cant seem to get Kanye fresh
But we still hood famous Goddamn
